"Habitat","COTS","Max_DHW","Cyclone","Land_Dist","Depth_Mean_100m","Depth_Mean_500m","Curvature_Mean_100m","Curvature_Mean_500m","Coral_Mean_Cover","Macroalgae_Mean_Cover","CTB_Mean_Cover"
"Forereef",0,0,"0",772.36328125,20.7710248673683,10.8186946758962,-0.0108492303983285,-0.00544296193894909,4.2625,3.955,83.365
"Forereef",0,5,"0",772.36328125,20.7710248673683,10.8186946758962,-0.0108492303983285,-0.00544296193894909,6.46315789473684,4.98421052631579,72.5105263157895
"Forereef",0,3,"0",772.36328125,20.7710248673683,10.8186946758962,-0.0108492303983285,-0.00544296193894909,7.59230769230769,3.31025641025641,67.7615384615385
"Forereef",0,0,"0",772.36328125,20.7710248673683,10.8186946758962,-0.0108492303983285,-0.00544296193894909,13.0375,6.58,56.78
"Forereef",0,5,"0",772.36328125,20.7710248673683,10.8186946758962,-0.0108492303983285,-0.00544296193894909,14.705,8.7825,43.2075
"Forereef",0,2,"0",772.36328125,20.7710248673683,10.8186946758962,-0.0108492303983285,-0.00544296193894909,10.895,16.235,55.13
"Forereef",0,0,"0",772.36328125,20.7710248673683,10.8186946758962,-0.0108492303983285,-0.00544296193894909,14.6692307692308,16.6076923076923,65.8615384615385
"Forereef",1,0,"0",772.36328125,20.7710248673683,10.8186946758962,-0.0108492303983285,-0.00544296193894909,12.7725,16.795,67.8
"Forereef",2,0,"0",772.36328125,20.7710248673683,10.8186946758962,-0.0108492303983285,-0.00544296193894909,12.2410256410256,19.3230769230769,64.5820512820513
"Forereef",6,7,"0",772.36328125,20.7710248673683,10.8186946758962,-0.0108492303983285,-0.00544296193894909,3.53333333333333,20.2794871794872,73.1641025641026
"Fringing",0,0,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,20.5578947368421,1.01428571428571,60.8263157894737
"Fringing",0,2,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,21.0435897435897,0.279487179487179,68.3615384615385
"Fringing",1,0,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,27.92,0.975,43.575
"Fringing",0,0,"0",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,22.0384615384615,0.664102564102564,55.6128205128205
"Fringing",3,1,"3",184.45866394043,14.0704111603677,11.5390009438574,-0.0113445894664945,-0.00383453987075109,13.2725,0.1975,59.2075
